,hgr_id,result_placename,searched_placename,admin1,country_name,lat,lng,src_id,country_code,url,src,local_result
79,17,Antonovka,?????????,Gomel,Belarus,52.7272,29.7994,630554,BY,http://api.geonames.org/search?north=55.194&west=29.5408&south=51.9042&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=32.863&featureClass=P&type=json,geonames,geonames_jsons/?????????_17.json
80,17,Antonovka,?????????,Gomel,Belarus,52.2431,31.2327,630555,BY,http://api.geonames.org/search?north=55.194&west=29.5408&south=51.9042&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=32.863&featureClass=P&type=json,geonames,geonames_jsons/?????????_17.json
81,17,Antonovka,?????????,Mogilev,Belarus,53.84694,31.52139,815587,BY,http://api.geonames.org/search?north=55.194&west=29.5408&south=51.9042&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=32.863&featureClass=P&type=json,geonames,geonames_jsons/?????????_17.json
82,17,Antonovka,?????????,Gomel,Belarus,52.8814,31.2672,629169,BY,http://api.geonames.org/search?north=55.194&west=29.5408&south=51.9042&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=32.863&featureClass=P&type=json,geonames,geonames_jsons/?????????_17.json
83,17,Antonawka,?????????,Mogilev,Belarus,53.7454,30.8954,630550,BY,http://api.geonames.org/search?north=55.194&west=29.5408&south=51.9042&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=32.863&featureClass=P&type=json,geonames,geonames_jsons/?????????_17.json
84,17,Antonawka,?????????,Vitebsk,Belarus,54.4036,30.4326,8281016,BY,http://api.geonames.org/search?north=55.194&west=29.5408&south=51.9042&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=32.863&featureClass=P&type=json,geonames,geonames_jsons/?????????_17.json
85,18,not_found,??????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=58.316667&west=44.366667&south=50.316667&name=%D0%90%D0%BF%D0%B8%D1%87%D0%B5%D1%80%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&east=52.366667&featureClass=P&type=json,geonames,None
86,19,not_found,?????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=54.0138&west=32.7557&south=51.8511&name=%D0%90%D1%80%D0%B3%D0%B0%D0%BC%D0%B0%D1%87%D1%8C%D1%8F&username=jaguillette&east=39.224&featureClass=P&type=json,geonames,None
87,20,Arzamas,???????,Nizjnij Novgorod,Russia,55.39485,43.83992,580724,RU,http://api.geonames.org/search?north=60.32867&west=40.00205&south=52.32867&name=%D0%90%D1%80%D0%B7%D0%B0%D0%BC%D0%B0%D1%81&username=jaguillette&east=48.00205&featureClass=P&type=json,geonames,geonames_jsons/???????_20.json
88,20,Sarov,???????,Nizjnij Novgorod,Russia,54.93583,43.32352,498525,RU,http://api.geonames.org/search?north=60.32867&west=40.00205&south=52.32867&name=%D0%90%D1%80%D0%B7%D0%B0%D0%BC%D0%B0%D1%81&username=jaguillette&east=48.00205&featureClass=P&type=json,geonames,geonames_jsons/???????_20.json
89,21,not_found,???????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%90%D1%80%D1%82%D0%B5%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames,None
90,22,Arkhangelsk,???????????,Arkhangelskaya,Russia,64.5401,40.5433,581049,RU,http://api.geonames.org/search?north=70.1894276115&west=27.4506621361&south=60.3600075373&name=%D0%90%D1%80%D1%85%D0%B0%D0%BD%D0%B3%D0%B5%D0%BB%D1%8C%D1%81%D0%BA&username=jaguillette&east=58.6121673584&featureClass=P&type=json,geonames,geonames_jsons/???????????_22.json
91,23,Arkhangel’skoye,?????????????,Lipetsk,Russia,53.47437,39.6618,581008,RU,http://api.geonames.org/search?north=55.9254&west=38.154&south=53.0517&name=%D0%90%D1%80%D1%85%D0%B0%D0%BD%D0%B3%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&east=41.6952&featureClass=P&type=json,geonames,geonames_jsons/?????????????_23.json
92,23,Arkhangel’skoye,?????????????,Rjazan,Russia,53.42716,39.28195,581009,RU,http://api.geonames.org/search?north=55.9254&west=38.154&south=53.0517&name=%D0%90%D1%80%D1%85%D0%B0%D0%BD%D0%B3%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&east=41.6952&featureClass=P&type=json,geonames,geonames_jsons/?????????????_23.json
93,24,not_found,???????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=55.0867&west=35.5421&south=52.8329&name=%D0%90%D1%81%D0%B0%D0%BA%D0%BE%D0%B2%D0%BE&username=jaguillette&east=39.6827&featureClass=P&type=json,geonames,None
94,25,Astrakhan,?????????,Astrakhan,Russia,46.34968,48.04076,580497,RU,http://api.geonames.org/search?north=52.05&west=41.38&south=43.76&name=%D0%90%D1%81%D1%82%D1%80%D0%B0%D1%85%D0%B0%D0%BD%D1%8C&username=jaguillette&east=55.07&featureClass=P&type=json,geonames,geonames_jsons/?????????_25.json
95,26,Atemar,??????,Mordoviya,Russia,54.18097,45.40909,580432,RU,http://api.geonames.org/search?north=54.837&west=41.8373&south=52.3247&name=%D0%90%D1%82%D0%B5%D0%BC%D0%B0%D1%80&username=jaguillette&east=46.7277&featureClass=P&type=json,geonames,geonames_jsons/??????_26.json
96,27,Atkarsk,???????,Saratov,Russia,51.87185,45.00775,580420,RU,http://api.geonames.org/search?north=53.18&west=40.3&south=48.45&name=%D0%90%D1%82%D0%BA%D0%B0%D1%80%D1%81%D0%BA&username=jaguillette&east=51.36&featureClass=P&type=json,geonames,geonames_jsons/???????_27.json
97,28,Okhtyrka,???????,Sumy,Ukraine,50.31036,34.89879,713749,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%90%D1%85%D1%82%D1%8B%D1%80%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames,geonames_jsons/???????_28.json
98,29,Bayevka,??????,Ulyanovsk,Russia,53.59693,47.61381,578593,RU,http://api.geonames.org/search?north=78.0&west=24.8&south=38.6&name=%D0%91%D0%B0%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=180&featureClass=P&type=json,geonames,geonames_jsons/??????_29.json
99,29,Bayevka,??????,Ulyanovsk,Russia,53.09021,47.25693,578594,RU,http://api.geonames.org/search?north=78.0&west=24.8&south=38.6&name=%D0%91%D0%B0%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=180&featureClass=P&type=json,geonames,geonames_jsons/??????_29.json
100,29,Bayevka,??????,Lipetsk,Russia,52.728,38.2241,7451853,RU,http://api.geonames.org/search?north=78.0&west=24.8&south=38.6&name=%D0%91%D0%B0%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=180&featureClass=P&type=json,geonames,geonames_jsons/??????_29.json
101,29,Bayevka,??????,Kemerovo,Russia,53.7272,87.4139,7459077,RU,http://api.geonames.org/search?north=78.0&west=24.8&south=38.6&name=%D0%91%D0%B0%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=180&featureClass=P&type=json,geonames,geonames_jsons/??????_29.json
102,29,Bayevka,??????,Chuvashia,Russia,54.8292,46.7607,7596647,RU,http://api.geonames.org/search?north=78.0&west=24.8&south=38.6&name=%D0%91%D0%B0%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=180&featureClass=P&type=json,geonames,geonames_jsons/??????_29.json
103,29,Baëvka,??????,Vitebsk,Belarus,55.2809,29.5914,8232907,BY,http://api.geonames.org/search?north=78.0&west=24.8&south=38.6&name=%D0%91%D0%B0%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=180&featureClass=P&type=json,geonames,geonames_jsons/??????_29.json
104,29,Bayevka,??????,Mogilev,Belarus,53.8099,31.4713,630355,BY,http://api.geonames.org/search?north=78.0&west=24.8&south=38.6&name=%D0%91%D0%B0%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=180&featureClass=P&type=json,geonames,geonames_jsons/??????_29.json
105,29,Nizhnyaya Bayevka,??????,Orjol,Russia,52.79498,35.58292,520420,RU,http://api.geonames.org/search?north=78.0&west=24.8&south=38.6&name=%D0%91%D0%B0%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=180&featureClass=P&type=json,geonames,geonames_jsons/??????_29.json
106,30,not_found,?????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%91%D0%B0%D0%BB%D0%B0%D0%BA%D0%BB%D0%B5%D0%B5%D0%B2&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames,None
107,30,not_found,?????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%91%D0%B0%D0%BB%D0%B0%D0%BA%D0%BB%D0%B5%D0%B5%D0%B2%D0%BE&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames,None
108,31,Balakhna,???????,Nizjnij Novgorod,Russia,56.48989,43.60114,579514,RU,http://api.geonames.org/search?north=60.32867&west=40.00205&south=52.32867&name=%D0%91%D0%B0%D0%BB%D0%B0%D1%85%D0%BD%D0%B0&username=jaguillette&east=48.00205&featureClass=P&type=json,geonames,geonames_jsons/???????_31.json
109,31,Balakhna,???????,Ivanovo,Russia,57.25,40.4,579512,RU,http://api.geonames.org/search?north=60.32867&west=40.00205&south=52.32867&name=%D0%91%D0%B0%D0%BB%D0%B0%D1%85%D0%BD%D0%B0&username=jaguillette&east=48.00205&featureClass=P&type=json,geonames,geonames_jsons/???????_31.json
110,31,Balakhna,???????,Ivanovo,Russia,57.22361,40.86545,579513,RU,http://api.geonames.org/search?north=60.32867&west=40.00205&south=52.32867&name=%D0%91%D0%B0%D0%BB%D0%B0%D1%85%D0%BD%D0%B0&username=jaguillette&east=48.00205&featureClass=P&type=json,geonames,geonames_jsons/???????_31.json
111,32,Baryshivka,?????????,Kiev,Ukraine,50.36098,31.32173,712787,UA,http://api.geonames.org/search?north=51.49413&west=29.72503&south=49.08008&name=%D0%91%D0%B0%D1%80%D1%8B%D1%88%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=34.35625&featureClass=P&type=json,geonames,geonames_jsons/?????????_32.json
112,33,Novaya Basan',??????,Chernihiv,Ukraine,50.56892,31.51407,699887,UA,http://api.geonames.org/search?north=51.49413&west=29.72503&south=49.08008&name=%D0%91%D0%B0%D1%81%D0%B0%D0%BD%D1%8C&username=jaguillette&east=34.35625&featureClass=P&type=json,geonames,geonames_jsons/??????_33.json
113,33,Staraya Basan',??????,Chernihiv,Ukraine,50.64021,31.31458,692917,UA,http://api.geonames.org/search?north=51.49413&west=29.72503&south=49.08008&name=%D0%91%D0%B0%D1%81%D0%B0%D0%BD%D1%8C&username=jaguillette&east=34.35625&featureClass=P&type=json,geonames,geonames_jsons/??????_33.json
114,34,Batrak Shestaya Ekonomiya,??????,Samara,Russia,52.81667,50.95,578696,RU,http://api.geonames.org/search?north=58.316667&west=44.366667&south=50.316667&name=%D0%91%D0%B0%D1%82%D1%80%D0%B0%D0%BA&username=jaguillette&east=52.366667&featureClass=P&type=json,geonames,geonames_jsons/??????_34.json
115,34,Batrak Pyataya Ekonomiya,??????,Samara,Russia,52.73333,50.91667,578697,RU,http://api.geonames.org/search?north=58.316667&west=44.366667&south=50.316667&name=%D0%91%D0%B0%D1%82%D1%80%D0%B0%D0%BA&username=jaguillette&east=52.366667&featureClass=P&type=json,geonames,geonames_jsons/??????_34.json
116,34,Batrakskiy,??????,Samara,Russia,52.61667,51.28333,578695,RU,http://api.geonames.org/search?north=58.316667&west=44.366667&south=50.316667&name=%D0%91%D0%B0%D1%82%D1%80%D0%B0%D0%BA&username=jaguillette&east=52.366667&featureClass=P&type=json,geonames,geonames_jsons/??????_34.json
117,34,Oktyabr'sk,??????,Samara,Russia,53.16722,48.70056,515938,RU,http://api.geonames.org/search?north=58.316667&west=44.366667&south=50.316667&name=%D0%91%D0%B0%D1%82%D1%80%D0%B0%D0%BA&username=jaguillette&east=52.366667&featureClass=P&type=json,geonames,geonames_jsons/??????_34.json
118,35,Baturyn,???????,Chernihiv,Ukraine,51.34567,32.87794,712745,UA,http://api.geonames.org/search?north=55.983333&west=29.266666999999998&south=47.983333&name=%D0%91%D0%B0%D1%82%D1%83%D1%80%D0%B8%D0%BD&username=jaguillette&east=37.266667&featureClass=P&type=json,geonames,geonames_jsons/???????_35.json
119,36,Bakhmach,???????,Chernihiv,Ukraine,51.20093,32.77451,712966,UA,http://api.geonames.org/search?north=55.983333&west=29.266666999999998&south=47.983333&name=%D0%91%D0%B0%D1%85%D0%BC%D0%B0%D1%87%D1%8C&username=jaguillette&east=37.266667&featureClass=P&type=json,geonames,geonames_jsons/???????_36.json
120,36,Bakhmach,???????,Chernihiv,Ukraine,51.18144,32.83463,712967,UA,http://api.geonames.org/search?north=55.983333&west=29.266666999999998&south=47.983333&name=%D0%91%D0%B0%D1%85%D0%BC%D0%B0%D1%87%D1%8C&username=jaguillette&east=37.266667&featureClass=P&type=json,geonames,geonames_jsons/???????_36.json
121,37,not_found,??????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=49.99&west=29.6&south=46.07&name=%D0%91%D0%B5%D0%B7%D0%B3%D0%B8%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=39.14&featureClass=P&type=json,geonames,None
122,38,not_found,???????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%91%D0%B5%D1%80%D0%B5%D0%B7%D0%B8%D0%BD&username=jaguillette&east=35.3&featureClass=P&type=json,geonames,None
123,39,Bereznyaki,?????????,Saratov,Russia,51.74309,46.6978,577181,RU,http://api.geonames.org/search?north=53.18&west=40.3&south=48.45&name=%D0%91%D0%B5%D1%80%D0%B5%D0%B7%D0%BD%D0%B8%D0%BA%D0%B8&username=jaguillette&east=51.36&featureClass=P&type=json,geonames,geonames_jsons/?????????_39.json
124,40,Berëzovka,???????,Tomsk,Russia,58.3456,82.418,1510293,RU,http://api.geonames.org/search?north=77.44&west=50.85&south=53.98&name=%D0%91%D0%B5%D1%80%D0%B5%D0%B7%D0%BE%D0%B2&username=jaguillette&east=114.0&featureClass=P&type=json,geonames,geonames_jsons/???????_40.json
125,40,Berëzovo,???????,Khanty-Mansiyskiy Avtonomnyy Okrug,Russia,63.93806,65.04194,1510214,RU,http://api.geonames.org/search?north=77.44&west=50.85&south=53.98&name=%D0%91%D0%B5%D1%80%D0%B5%D0%B7%D0%BE%D0%B2&username=jaguillette&east=114.0&featureClass=P&type=json,geonames,geonames_jsons/???????_40.json
126,41,not_found,?????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=61.766667&west=36.933333&south=53.766667&name=%D0%91%D0%B5%D1%80%D0%B5%D0%B7%D0%BE%D0%B2%D1%86%D0%B0&username=jaguillette&east=44.933333&featureClass=P&type=json,geonames,None
127,42,not_found,?????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%91%D0%B5%D1%80%D0%BA%D1%83%D0%BD%D0%BE%D0%B2%D0%B0&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,None
128,43,Berniki,???????,Tula,Russia,54.29483,37.13041,817567,RU,http://api.geonames.org/search?north=55.0867&west=35.5421&south=52.8329&name=%D0%91%D0%B5%D1%80%D0%BD%D0%B8%D0%BA%D0%B8&username=jaguillette&east=39.6827&featureClass=P&type=json,geonames,geonames_jsons/???????_43.json
129,43,Berniki,???????,Tula,Russia,54.29385,37.27123,576759,RU,http://api.geonames.org/search?north=55.0867&west=35.5421&south=52.8329&name=%D0%91%D0%B5%D1%80%D0%BD%D0%B8%D0%BA%D0%B8&username=jaguillette&east=39.6827&featureClass=P&type=json,geonames,geonames_jsons/???????_43.json
130,44,Bilyarsk,???????,Tatarstan,Russia,54.98358,50.38671,576342,RU,http://api.geonames.org/search?north=59.790833&west=45.114444&south=51.790833&name=%D0%91%D0%B8%D0%BB%D1%8F%D1%80%D1%81%D0%BA&username=jaguillette&east=53.114444&featureClass=P&type=json,geonames,geonames_jsons/???????_44.json
131,45,Birži,?????,J?kabpils Rajons,Latvia,56.4063,25.77221,460941,LV,http://api.geonames.org/search?north=59.483333&west=24.8&south=51.483333&name=%D0%91%D0%B8%D1%80%D0%B6%D0%B0&username=jaguillette&east=32.8&featureClass=P&type=json,geonames,geonames_jsons/?????_45.json
132,46,not_found,?????????????? ??????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=70.1894276115&west=27.4506621361&south=60.3600075373&name=%D0%91%D0%BB%D0%B0%D0%B3%D0%BE%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B9+%D0%9F%D1%80%D0%B8%D1%85%D0%BE%D0%B4&username=jaguillette&east=58.6121673584&featureClass=P&type=json,geonames,None
133,46,not_found,?????????????? ??????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=70.1894276115&west=27.4506621361&south=60.3600075373&name=%D0%91%D0%BB%D0%B0%D0%B3%D0%BE%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9+%D0%9F%D1%80%D0%B8%D1%85%D0%BE%D0%B4&username=jaguillette&east=58.6121673584&featureClass=P&type=json,geonames,None
134,47,Bobrovytsya,?????????,Chernihiv,Ukraine,50.74693,31.3948,711999,UA,http://api.geonames.org/search?north=51.49413&west=29.72503&south=49.08008&name=%D0%91%D0%BE%D0%B1%D1%80%D0%BE%D0%B2%D0%B8%D1%86%D0%B0&username=jaguillette&east=34.35625&featureClass=P&type=json,geonames,geonames_jsons/?????????_47.json
135,48,Bobrovskoye,??????????,Sverdlovsk,Russia,57.50211,64.16392,1509926,RU,http://api.geonames.org/search?north=61.8&west=50.56&south=55.22&name=%D0%91%D0%BE%D0%B1%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&east=65.27&featureClass=P&type=json,geonames,geonames_jsons/??????????_48.json
136,49,not_found,???????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=58.733333&west=51.966667&south=50.733333&name=%D0%91%D0%BE%D0%B1%D1%8B%D0%BB%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&east=59.966667&featureClass=P&type=json,geonames,None
137,50,not_found,??????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=55.0867&west=35.5421&south=52.8329&name=%D0%91%D0%BE%D0%B3%D0%B0%D1%82%D0%B8%D1%89%D0%B5%D0%B1%D0%BE&username=jaguillette&east=39.6827&featureClass=P&type=json,geonames,None
138,51,Bogatyy,???????,Belgorod,Russia,50.65372,37.88558,808810,RU,http://api.geonames.org/search?north=55.716667&west=32.183333&south=47.716667&name=%D0%91%D0%BE%D0%B3%D0%B0%D1%82%D1%8B%D0%B9&username=jaguillette&east=40.183333&featureClass=P&type=json,geonames,geonames_jsons/???????_51.json
139,51,Bogatyy,???????,Tula,Russia,53.4992,36.88588,575730,RU,http://api.geonames.org/search?north=55.716667&west=32.183333&south=47.716667&name=%D0%91%D0%BE%D0%B3%D0%B0%D1%82%D1%8B%D0%B9&username=jaguillette&east=40.183333&featureClass=P&type=json,geonames,geonames_jsons/???????_51.json
140,52,Bahachka Persha,???????,Poltava,Ukraine,49.69685,33.60874,712993,UA,http://api.geonames.org/search?north=51.49413&west=29.72503&south=49.08008&name=%D0%91%D0%BE%D0%B3%D0%B0%D1%87%D0%BA%D0%B0&username=jaguillette&east=34.35625&featureClass=P&type=json,geonames,geonames_jsons/???????_52.json
141,52,Velyka Bahachka,???????,Poltava,Ukraine,49.79116,33.72258,690285,UA,http://api.geonames.org/search?north=51.49413&west=29.72503&south=49.08008&name=%D0%91%D0%BE%D0%B3%D0%B0%D1%87%D0%BA%D0%B0&username=jaguillette&east=34.35625&featureClass=P&type=json,geonames,geonames_jsons/???????_52.json
142,52,Pokrovskaya Bagachka,???????,Poltava,Ukraine,49.86189,33.14954,696726,UA,http://api.geonames.org/search?north=51.49413&west=29.72503&south=49.08008&name=%D0%91%D0%BE%D0%B3%D0%B0%D1%87%D0%BA%D0%B0&username=jaguillette&east=34.35625&featureClass=P&type=json,geonames,geonames_jsons/???????_52.json
143,53,Bohodukhiv,?????????,Kharkiv,Ukraine,50.16466,35.52765,711894,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%91%D0%BE%D0%B3%D0%BE%D0%B4%D1%83%D1%85%D0%BE%D0%B2&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames,geonames_jsons/?????????_53.json
144,54,Bogoroditsk,??????????,Tula,Russia,53.77166,38.12408,575591,RU,http://api.geonames.org/search?north=55.0867&west=35.5421&south=52.8329&name=%D0%91%D0%BE%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%86%D0%BA&username=jaguillette&east=39.6827&featureClass=P&type=json,geonames,geonames_jsons/??????????_54.json
145,55,Bogoroditsk,??????????,Tula,Russia,53.77166,38.12408,575591,RU,http://api.geonames.org/search?north=55.0867&west=35.5421&south=52.8329&name=%D0%91%D0%BE%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%86%D0%BA&username=jaguillette&east=39.6827&featureClass=P&type=json,geonames,geonames_jsons/??????????_55.json
146,56,not_found,???????????? ?????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=54.837&west=41.8373&south=52.3247&name=%D0%91%D0%BE%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%86%D0%BA%D0%BE%D0%B9+%D0%9A%D0%B0%D0%B7%D0%B0%D0%BD%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&east=46.7277&featureClass=P&type=json,geonames,None
147,56,not_found,???????????? ?????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=54.837&west=41.8373&south=52.3247&name=%D0%91%D0%BE%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%86%D0%BA%D0%B8%D0%B9+%D0%9A%D0%B0%D0%B7%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&username=jaguillette&east=46.7277&featureClass=P&type=json,geonames,None
148,57,Bogorodsk,?????????,Moskovskaya,Russia,55.85,38.45,575561,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%91%D0%BE%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/?????????_57.json
